"state","date","Alpha","Beta","Delta","Gamma","Omicron","Other"
"Hawaii",2021-03-31,50,0,0,0,0,50
"Hawaii",2021-04-01,50,0,0,0,0,50
"Hawaii",2021-04-02,50,0,0,0,0,50
"Hawaii",2021-04-03,50,0,0,0,0,50
"Hawaii",2021-04-04,50,0,0,0,0,50
"Hawaii",2021-04-05,11.3744075829384,0.947867298578199,0,0,0,87.6777251184834
"Hawaii",2021-04-06,11.3744075829384,0.947867298578199,0,0,0,87.6777251184834
"Hawaii",2021-04-07,11.3744075829384,0.947867298578199,0,0,0,87.6777251184834
"Hawaii",2021-04-08,11.3744075829384,0.947867298578199,0,0,0,87.6777251184834
"Hawaii",2021-04-09,11.3744075829384,0.947867298578199,0,0,0,87.6777251184834
"Hawaii",2021-04-10,11.3744075829384,0.947867298578199,0,0,0,87.6777251184834
"Hawaii",2021-04-11,11.3744075829384,0.947867298578199,0,0,0,87.6777251184834
"Hawaii",2021-04-12,50,0,0,0,0,50
"Hawaii",2021-04-13,50,0,0,0,0,50
"Hawaii",2021-04-14,50,0,0,0,0,50
"Hawaii",2021-04-15,50,0,0,0,0,50
"Hawaii",2021-04-16,50,0,0,0,0,50
"Hawaii",2021-04-17,50,0,0,0,0,50
"Hawaii",2021-04-18,50,0,0,0,0,50
"Hawaii",2021-04-19,14.6341463414634,0,0,0,0,85.3658536585366
"Hawaii",2021-04-20,14.6341463414634,0,0,0,0,85.3658536585366
"Hawaii",2021-04-21,14.6341463414634,0,0,0,0,85.3658536585366
"Hawaii",2021-04-22,14.6341463414634,0,0,0,0,85.3658536585366
"Hawaii",2021-04-23,14.6341463414634,0,0,0,0,85.3658536585366
"Hawaii",2021-04-24,14.6341463414634,0,0,0,0,85.3658536585366
"Hawaii",2021-04-25,14.6341463414634,0,0,0,0,85.3658536585366
"Hawaii",2021-04-26,26.241134751773,0.354609929078014,0,5.31914893617021,0,68.0851063829787
"Hawaii",2021-04-27,26.241134751773,0.354609929078014,0,5.31914893617021,0,68.0851063829787
"Hawaii",2021-04-28,26.241134751773,0.354609929078014,0,5.31914893617021,0,68.0851063829787
"Hawaii",2021-04-29,26.241134751773,0.354609929078014,0,5.31914893617021,0,68.0851063829787
"Hawaii",2021-04-30,26.241134751773,0.354609929078014,0,5.31914893617021,0,68.0851063829787
"Hawaii",2021-05-01,26.241134751773,0.354609929078014,0,5.31914893617021,0,68.0851063829787
"Hawaii",2021-05-02,26.241134751773,0.354609929078014,0,5.31914893617021,0,68.0851063829787
"Hawaii",2021-05-03,23.0769230769231,0,0,0,0,76.9230769230769
"Hawaii",2021-05-04,23.0769230769231,0,0,0,0,76.9230769230769
"Hawaii",2021-05-05,23.0769230769231,0,0,0,0,76.9230769230769
"Hawaii",2021-05-06,23.0769230769231,0,0,0,0,76.9230769230769
"Hawaii",2021-05-07,23.0769230769231,0,0,0,0,76.9230769230769
"Hawaii",2021-05-08,23.0769230769231,0,0,0,0,76.9230769230769
"Hawaii",2021-05-09,23.0769230769231,0,0,0,0,76.9230769230769
"Hawaii",2021-05-10,46.88995215311,0.956937799043062,0,5.26315789473684,0,46.88995215311
"Hawaii",2021-05-11,46.88995215311,0.956937799043062,0,5.26315789473684,0,46.88995215311
"Hawaii",2021-05-12,46.88995215311,0.956937799043062,0,5.26315789473684,0,46.88995215311
"Hawaii",2021-05-13,46.88995215311,0.956937799043062,0,5.26315789473684,0,46.88995215311
"Hawaii",2021-05-14,46.88995215311,0.956937799043062,0,5.26315789473684,0,46.88995215311
"Hawaii",2021-05-15,46.88995215311,0.956937799043062,0,5.26315789473684,0,46.88995215311
"Hawaii",2021-05-16,46.88995215311,0.956937799043062,0,5.26315789473684,0,46.88995215311
"Hawaii",2021-05-17,56.6037735849057,0.943396226415094,0,8.49056603773585,0,33.9622641509434
"Hawaii",2021-05-18,56.6037735849057,0.943396226415094,0,8.49056603773585,0,33.9622641509434
"Hawaii",2021-05-19,56.6037735849057,0.943396226415094,0,8.49056603773585,0,33.9622641509434
"Hawaii",2021-05-20,56.6037735849057,0.943396226415094,0,8.49056603773585,0,33.9622641509434
"Hawaii",2021-05-21,56.6037735849057,0.943396226415094,0,8.49056603773585,0,33.9622641509434
"Hawaii",2021-05-22,56.6037735849057,0.943396226415094,0,8.49056603773585,0,33.9622641509434
"Hawaii",2021-05-23,56.6037735849057,0.943396226415094,0,8.49056603773585,0,33.9622641509434
"Hawaii",2021-05-24,22.2222222222222,0,0,22.2222222222222,0,55.5555555555556
"Hawaii",2021-05-25,22.2222222222222,0,0,22.2222222222222,0,55.5555555555556
"Hawaii",2021-05-26,22.2222222222222,0,0,22.2222222222222,0,55.5555555555556
"Hawaii",2021-05-27,22.2222222222222,0,0,22.2222222222222,0,55.5555555555556
"Hawaii",2021-05-28,22.2222222222222,0,0,22.2222222222222,0,55.5555555555556
"Hawaii",2021-05-29,22.2222222222222,0,0,22.2222222222222,0,55.5555555555556
"Hawaii",2021-05-30,22.2222222222222,0,0,22.2222222222222,0,55.5555555555556
"Hawaii",2021-05-31,47.0588235294118,0,0,11.7647058823529,0,41.1764705882353
"Hawaii",2021-06-01,47.0588235294118,0,0,11.7647058823529,0,41.1764705882353
"Hawaii",2021-06-02,47.0588235294118,0,0,11.7647058823529,0,41.1764705882353
"Hawaii",2021-06-03,47.0588235294118,0,0,11.7647058823529,0,41.1764705882353
"Hawaii",2021-06-04,47.0588235294118,0,0,11.7647058823529,0,41.1764705882353
"Hawaii",2021-06-05,47.0588235294118,0,0,11.7647058823529,0,41.1764705882353
"Hawaii",2021-06-06,47.0588235294118,0,0,11.7647058823529,0,41.1764705882353
"Hawaii",2021-06-07,56,0,0,28,0,16
"Hawaii",2021-06-08,56,0,0,28,0,16
"Hawaii",2021-06-09,56,0,0,28,0,16
"Hawaii",2021-06-10,56,0,0,28,0,16
"Hawaii",2021-06-11,56,0,0,28,0,16
"Hawaii",2021-06-12,56,0,0,28,0,16
"Hawaii",2021-06-13,56,0,0,28,0,16
"Hawaii",2021-06-14,0,0,100,0,0,0
"Hawaii",2021-06-15,0,0,100,0,0,0
"Hawaii",2021-06-16,0,0,100,0,0,0
"Hawaii",2021-06-17,0,0,100,0,0,0
"Hawaii",2021-06-18,0,0,100,0,0,0
"Hawaii",2021-06-19,0,0,100,0,0,0
"Hawaii",2021-06-20,0,0,100,0,0,0
"Hawaii",2021-06-21,83.3333333333333,0,0,0,0,16.6666666666667
"Hawaii",2021-06-22,83.3333333333333,0,0,0,0,16.6666666666667
"Hawaii",2021-06-23,83.3333333333333,0,0,0,0,16.6666666666667
"Hawaii",2021-06-24,83.3333333333333,0,0,0,0,16.6666666666667
"Hawaii",2021-06-25,83.3333333333333,0,0,0,0,16.6666666666667
"Hawaii",2021-06-26,83.3333333333333,0,0,0,0,16.6666666666667
"Hawaii",2021-06-27,83.3333333333333,0,0,0,0,16.6666666666667
"Hawaii",2021-06-28,48.5507246376812,0.483091787439614,3.86473429951691,17.3913043478261,0,29.7101449275362
"Hawaii",2021-06-29,48.5507246376812,0.483091787439614,3.86473429951691,17.3913043478261,0,29.7101449275362
"Hawaii",2021-06-30,48.5507246376812,0.483091787439614,3.86473429951691,17.3913043478261,0,29.7101449275362
"Hawaii",2021-07-01,48.5507246376812,0.483091787439614,3.86473429951691,17.3913043478261,0,29.7101449275362
"Hawaii",2021-07-02,48.5507246376812,0.483091787439614,3.86473429951691,17.3913043478261,0,29.7101449275362
"Hawaii",2021-07-03,48.5507246376812,0.483091787439614,3.86473429951691,17.3913043478261,0,29.7101449275362
"Hawaii",2021-07-04,48.5507246376812,0.483091787439614,3.86473429951691,17.3913043478261,0,29.7101449275362
"Hawaii",2021-07-05,32.1428571428571,0,39.2857142857143,21.4285714285714,0,7.14285714285714
"Hawaii",2021-07-06,32.1428571428571,0,39.2857142857143,21.4285714285714,0,7.14285714285714
"Hawaii",2021-07-07,32.1428571428571,0,39.2857142857143,21.4285714285714,0,7.14285714285714
"Hawaii",2021-07-08,32.1428571428571,0,39.2857142857143,21.4285714285714,0,7.14285714285714
"Hawaii",2021-07-09,32.1428571428571,0,39.2857142857143,21.4285714285714,0,7.14285714285714
"Hawaii",2021-07-10,32.1428571428571,0,39.2857142857143,21.4285714285714,0,7.14285714285714
"Hawaii",2021-07-11,32.1428571428571,0,39.2857142857143,21.4285714285714,0,7.14285714285714
"Hawaii",2021-07-12,63.6363636363636,0,27.2727272727273,0,0,9.09090909090909
"Hawaii",2021-07-13,63.6363636363636,0,27.2727272727273,0,0,9.09090909090909
"Hawaii",2021-07-14,63.6363636363636,0,27.2727272727273,0,0,9.09090909090909
"Hawaii",2021-07-15,63.6363636363636,0,27.2727272727273,0,0,9.09090909090909
"Hawaii",2021-07-16,63.6363636363636,0,27.2727272727273,0,0,9.09090909090909
"Hawaii",2021-07-17,63.6363636363636,0,27.2727272727273,0,0,9.09090909090909
"Hawaii",2021-07-18,63.6363636363636,0,27.2727272727273,0,0,9.09090909090909
"Hawaii",2021-07-19,31.5573770491803,0.409836065573771,38.9344262295082,18.4426229508197,0,10.655737704918
"Hawaii",2021-07-20,31.5573770491803,0.409836065573771,38.9344262295082,18.4426229508197,0,10.655737704918
"Hawaii",2021-07-21,31.5573770491803,0.409836065573771,38.9344262295082,18.4426229508197,0,10.655737704918
"Hawaii",2021-07-22,31.5573770491803,0.409836065573771,38.9344262295082,18.4426229508197,0,10.655737704918
"Hawaii",2021-07-23,31.5573770491803,0.409836065573771,38.9344262295082,18.4426229508197,0,10.655737704918
"Hawaii",2021-07-24,31.5573770491803,0.409836065573771,38.9344262295082,18.4426229508197,0,10.655737704918
"Hawaii",2021-07-25,31.5573770491803,0.409836065573771,38.9344262295082,18.4426229508197,0,10.655737704918
"Hawaii",2021-07-26,50,0,16.6666666666667,16.6666666666667,0,16.6666666666667
"Hawaii",2021-07-27,50,0,16.6666666666667,16.6666666666667,0,16.6666666666667
"Hawaii",2021-07-28,50,0,16.6666666666667,16.6666666666667,0,16.6666666666667
"Hawaii",2021-07-29,50,0,16.6666666666667,16.6666666666667,0,16.6666666666667
"Hawaii",2021-07-30,50,0,16.6666666666667,16.6666666666667,0,16.6666666666667
"Hawaii",2021-07-31,50,0,16.6666666666667,16.6666666666667,0,16.6666666666667
"Hawaii",2021-08-01,50,0,16.6666666666667,16.6666666666667,0,16.6666666666667
"Hawaii",2021-08-02,21.5909090909091,0.568181818181818,71.5909090909091,2.27272727272727,0,3.97727272727273
"Hawaii",2021-08-03,21.5909090909091,0.568181818181818,71.5909090909091,2.27272727272727,0,3.97727272727273
"Hawaii",2021-08-04,21.5909090909091,0.568181818181818,71.5909090909091,2.27272727272727,0,3.97727272727273
"Hawaii",2021-08-05,21.5909090909091,0.568181818181818,71.5909090909091,2.27272727272727,0,3.97727272727273
"Hawaii",2021-08-06,21.5909090909091,0.568181818181818,71.5909090909091,2.27272727272727,0,3.97727272727273
"Hawaii",2021-08-07,21.5909090909091,0.568181818181818,71.5909090909091,2.27272727272727,0,3.97727272727273
"Hawaii",2021-08-08,21.5909090909091,0.568181818181818,71.5909090909091,2.27272727272727,0,3.97727272727273
"Hawaii",2021-08-09,10.3846153846154,0,71.1538461538462,1.53846153846154,0,16.9230769230769
"Hawaii",2021-08-10,10.3846153846154,0,71.1538461538462,1.53846153846154,0,16.9230769230769
"Hawaii",2021-08-11,10.3846153846154,0,71.1538461538462,1.53846153846154,0,16.9230769230769
"Hawaii",2021-08-12,10.3846153846154,0,71.1538461538462,1.53846153846154,0,16.9230769230769
"Hawaii",2021-08-13,10.3846153846154,0,71.1538461538462,1.53846153846154,0,16.9230769230769
"Hawaii",2021-08-14,10.3846153846154,0,71.1538461538462,1.53846153846154,0,16.9230769230769
"Hawaii",2021-08-15,10.3846153846154,0,71.1538461538462,1.53846153846154,0,16.9230769230769
"Hawaii",2021-08-16,0,0,82.3529411764706,0,0,17.6470588235294
"Hawaii",2021-08-17,0,0,82.3529411764706,0,0,17.6470588235294
"Hawaii",2021-08-18,0,0,82.3529411764706,0,0,17.6470588235294
"Hawaii",2021-08-19,0,0,82.3529411764706,0,0,17.6470588235294
"Hawaii",2021-08-20,0,0,82.3529411764706,0,0,17.6470588235294
"Hawaii",2021-08-21,0,0,82.3529411764706,0,0,17.6470588235294
"Hawaii",2021-08-22,0,0,82.3529411764706,0,0,17.6470588235294
"Hawaii",2021-08-23,0,0,92.6829268292683,4.8780487804878,0,2.4390243902439
"Hawaii",2021-08-24,0,0,92.6829268292683,4.8780487804878,0,2.4390243902439
"Hawaii",2021-08-25,0,0,92.6829268292683,4.8780487804878,0,2.4390243902439
"Hawaii",2021-08-26,0,0,92.6829268292683,4.8780487804878,0,2.4390243902439
"Hawaii",2021-08-27,0,0,92.6829268292683,4.8780487804878,0,2.4390243902439
"Hawaii",2021-08-28,0,0,92.6829268292683,4.8780487804878,0,2.4390243902439
"Hawaii",2021-08-29,0,0,92.6829268292683,4.8780487804878,0,2.4390243902439
"Hawaii",2021-08-30,5.62770562770563,0,91.5584415584416,0.216450216450216,0,2.5974025974026
"Hawaii",2021-08-31,5.62770562770563,0,91.5584415584416,0.216450216450216,0,2.5974025974026
"Hawaii",2021-09-01,5.62770562770563,0,91.5584415584416,0.216450216450216,0,2.5974025974026
"Hawaii",2021-09-02,5.62770562770563,0,91.5584415584416,0.216450216450216,0,2.5974025974026
"Hawaii",2021-09-03,5.62770562770563,0,91.5584415584416,0.216450216450216,0,2.5974025974026
"Hawaii",2021-09-04,5.62770562770563,0,91.5584415584416,0.216450216450216,0,2.5974025974026
"Hawaii",2021-09-05,5.62770562770563,0,91.5584415584416,0.216450216450216,0,2.5974025974026
"Hawaii",2021-09-06,2.56410256410256,0,97.4358974358974,0,0,0
"Hawaii",2021-09-07,2.56410256410256,0,97.4358974358974,0,0,0
"Hawaii",2021-09-08,2.56410256410256,0,97.4358974358974,0,0,0
"Hawaii",2021-09-09,2.56410256410256,0,97.4358974358974,0,0,0
"Hawaii",2021-09-10,2.56410256410256,0,97.4358974358974,0,0,0
"Hawaii",2021-09-11,2.56410256410256,0,97.4358974358974,0,0,0
"Hawaii",2021-09-12,2.56410256410256,0,97.4358974358974,0,0,0
"Hawaii",2021-09-13,1,0,95,1,0,3
"Hawaii",2021-09-14,1,0,95,1,0,3
"Hawaii",2021-09-15,1,0,95,1,0,3
"Hawaii",2021-09-16,1,0,95,1,0,3
"Hawaii",2021-09-17,1,0,95,1,0,3
"Hawaii",2021-09-18,1,0,95,1,0,3
"Hawaii",2021-09-19,1,0,95,1,0,3
"Hawaii",2021-09-20,4.73186119873817,0,94.3217665615142,0.315457413249211,0,0.630914826498423
"Hawaii",2021-09-21,4.73186119873817,0,94.3217665615142,0.315457413249211,0,0.630914826498423
"Hawaii",2021-09-22,4.73186119873817,0,94.3217665615142,0.315457413249211,0,0.630914826498423
"Hawaii",2021-09-23,4.73186119873817,0,94.3217665615142,0.315457413249211,0,0.630914826498423
"Hawaii",2021-09-24,4.73186119873817,0,94.3217665615142,0.315457413249211,0,0.630914826498423
"Hawaii",2021-09-25,4.73186119873817,0,94.3217665615142,0.315457413249211,0,0.630914826498423
"Hawaii",2021-09-26,4.73186119873817,0,94.3217665615142,0.315457413249211,0,0.630914826498423
"Hawaii",2021-09-27,0.268096514745308,0.268096514745308,99.4638069705094,0,0,0
"Hawaii",2021-09-28,0.268096514745308,0.268096514745308,99.4638069705094,0,0,0
"Hawaii",2021-09-29,0.268096514745308,0.268096514745308,99.4638069705094,0,0,0
"Hawaii",2021-09-30,0.268096514745308,0.268096514745308,99.4638069705094,0,0,0
"Hawaii",2021-10-01,0.268096514745308,0.268096514745308,99.4638069705094,0,0,0
"Hawaii",2021-10-02,0.268096514745308,0.268096514745308,99.4638069705094,0,0,0
"Hawaii",2021-10-03,0.268096514745308,0.268096514745308,99.4638069705094,0,0,0
"Hawaii",2021-10-04,0,0,88.7323943661972,0,0,11.2676056338028
"Hawaii",2021-10-05,0,0,88.7323943661972,0,0,11.2676056338028
"Hawaii",2021-10-06,0,0,88.7323943661972,0,0,11.2676056338028
"Hawaii",2021-10-07,0,0,88.7323943661972,0,0,11.2676056338028
"Hawaii",2021-10-08,0,0,88.7323943661972,0,0,11.2676056338028
"Hawaii",2021-10-09,0,0,88.7323943661972,0,0,11.2676056338028
"Hawaii",2021-10-10,0,0,88.7323943661972,0,0,11.2676056338028
"Hawaii",2021-10-11,0,0.246305418719212,99.7536945812808,0,0,0
"Hawaii",2021-10-12,0,0.246305418719212,99.7536945812808,0,0,0
"Hawaii",2021-10-13,0,0.246305418719212,99.7536945812808,0,0,0
"Hawaii",2021-10-14,0,0.246305418719212,99.7536945812808,0,0,0
"Hawaii",2021-10-15,0,0.246305418719212,99.7536945812808,0,0,0
"Hawaii",2021-10-16,0,0.246305418719212,99.7536945812808,0,0,0
"Hawaii",2021-10-17,0,0.246305418719212,99.7536945812808,0,0,0
"Hawaii",2021-10-18,0,0,98.3333333333333,0,0,1.66666666666667
"Hawaii",2021-10-19,0,0,98.3333333333333,0,0,1.66666666666667
"Hawaii",2021-10-20,0,0,98.3333333333333,0,0,1.66666666666667
"Hawaii",2021-10-21,0,0,98.3333333333333,0,0,1.66666666666667
"Hawaii",2021-10-22,0,0,98.3333333333333,0,0,1.66666666666667
"Hawaii",2021-10-23,0,0,98.3333333333333,0,0,1.66666666666667
"Hawaii",2021-10-24,0,0,98.3333333333333,0,0,1.66666666666667
"Hawaii",2021-10-25,0,0.233100233100233,99.7668997668998,0,0,0
"Hawaii",2021-10-26,0,0.233100233100233,99.7668997668998,0,0,0
"Hawaii",2021-10-27,0,0.233100233100233,99.7668997668998,0,0,0
"Hawaii",2021-10-28,0,0.233100233100233,99.7668997668998,0,0,0
"Hawaii",2021-10-29,0,0.233100233100233,99.7668997668998,0,0,0
"Hawaii",2021-10-30,0,0.233100233100233,99.7668997668998,0,0,0
"Hawaii",2021-10-31,0,0.233100233100233,99.7668997668998,0,0,0
"Hawaii",2021-11-01,0,0,100,0,0,0
"Hawaii",2021-11-02,0,0,100,0,0,0
"Hawaii",2021-11-03,0,0,100,0,0,0
"Hawaii",2021-11-04,0,0,100,0,0,0
"Hawaii",2021-11-05,0,0,100,0,0,0
"Hawaii",2021-11-06,0,0,100,0,0,0
"Hawaii",2021-11-07,0,0,100,0,0,0
"Hawaii",2021-11-08,0,0,100,0,0,0
"Hawaii",2021-11-09,0,0,100,0,0,0
"Hawaii",2021-11-10,0,0,100,0,0,0
"Hawaii",2021-11-11,0,0,100,0,0,0
"Hawaii",2021-11-12,0,0,100,0,0,0
"Hawaii",2021-11-13,0,0,100,0,0,0
"Hawaii",2021-11-14,0,0,100,0,0,0
"Hawaii",2021-11-15,1.0989010989011,0,98.3516483516484,0,0,0.549450549450549
"Hawaii",2021-11-16,1.0989010989011,0,98.3516483516484,0,0,0.549450549450549
"Hawaii",2021-11-17,1.0989010989011,0,98.3516483516484,0,0,0.549450549450549
"Hawaii",2021-11-18,1.0989010989011,0,98.3516483516484,0,0,0.549450549450549
"Hawaii",2021-11-19,1.0989010989011,0,98.3516483516484,0,0,0.549450549450549
"Hawaii",2021-11-20,1.0989010989011,0,98.3516483516484,0,0,0.549450549450549
"Hawaii",2021-11-21,1.0989010989011,0,98.3516483516484,0,0,0.549450549450549
"Hawaii",2021-11-22,0,0,100,0,0,0
"Hawaii",2021-11-23,0,0,100,0,0,0
"Hawaii",2021-11-24,0,0,100,0,0,0
"Hawaii",2021-11-25,0,0,100,0,0,0
"Hawaii",2021-11-26,0,0,100,0,0,0
"Hawaii",2021-11-27,0,0,100,0,0,0
"Hawaii",2021-11-28,0,0,100,0,0,0
"Hawaii",2021-11-29,0,0,99.5951417004049,0,0.404858299595142,0
"Hawaii",2021-11-30,0,0,99.5951417004049,0,0.404858299595142,0
"Hawaii",2021-12-01,0,0,99.5951417004049,0,0.404858299595142,0
"Hawaii",2021-12-02,0,0,99.5951417004049,0,0.404858299595142,0
"Hawaii",2021-12-03,0,0,99.5951417004049,0,0.404858299595142,0
"Hawaii",2021-12-04,0,0,99.5951417004049,0,0.404858299595142,0
"Hawaii",2021-12-05,0,0,99.5951417004049,0,0.404858299595142,0
"Hawaii",2021-12-06,0.328947368421053,0,95.7236842105263,0,3.61842105263158,0.328947368421053
"Hawaii",2021-12-07,0.328947368421053,0,95.7236842105263,0,3.61842105263158,0.328947368421053
"Hawaii",2021-12-08,0.328947368421053,0,95.7236842105263,0,3.61842105263158,0.328947368421053
"Hawaii",2021-12-09,0.328947368421053,0,95.7236842105263,0,3.61842105263158,0.328947368421053
"Hawaii",2021-12-10,0.328947368421053,0,95.7236842105263,0,3.61842105263158,0.328947368421053
"Hawaii",2021-12-11,0.328947368421053,0,95.7236842105263,0,3.61842105263158,0.328947368421053
"Hawaii",2021-12-12,0.328947368421053,0,95.7236842105263,0,3.61842105263158,0.328947368421053
"Hawaii",2021-12-13,0,0,85.2941176470588,0,14.7058823529412,0
"Hawaii",2021-12-14,0,0,85.2941176470588,0,14.7058823529412,0
"Hawaii",2021-12-15,0,0,85.2941176470588,0,14.7058823529412,0
"Hawaii",2021-12-16,0,0,85.2941176470588,0,14.7058823529412,0
"Hawaii",2021-12-17,0,0,85.2941176470588,0,14.7058823529412,0
"Hawaii",2021-12-18,0,0,85.2941176470588,0,14.7058823529412,0
"Hawaii",2021-12-19,0,0,85.2941176470588,0,14.7058823529412,0
"Hawaii",2021-12-20,0,0,81.5217391304348,0,17.9347826086957,0.543478260869565
"Hawaii",2021-12-21,0,0,81.5217391304348,0,17.9347826086957,0.543478260869565
"Hawaii",2021-12-22,0,0,81.5217391304348,0,17.9347826086957,0.543478260869565
"Hawaii",2021-12-23,0,0,81.5217391304348,0,17.9347826086957,0.543478260869565
"Hawaii",2021-12-24,0,0,81.5217391304348,0,17.9347826086957,0.543478260869565
"Hawaii",2021-12-25,0,0,81.5217391304348,0,17.9347826086957,0.543478260869565
"Hawaii",2021-12-26,0,0,81.5217391304348,0,17.9347826086957,0.543478260869565
"Hawaii",2021-12-27,0,0,76.1658031088083,0,23.8341968911917,0
"Hawaii",2021-12-28,0,0,76.1658031088083,0,23.8341968911917,0
"Hawaii",2021-12-29,0,0,76.1658031088083,0,23.8341968911917,0
"Hawaii",2021-12-30,0,0,76.1658031088083,0,23.8341968911917,0
"Hawaii",2021-12-31,0,0,76.1658031088083,0,23.8341968911917,0
"Hawaii",2022-01-01,0,0,76.1658031088083,0,23.8341968911917,0
"Hawaii",2022-01-02,0,0,76.1658031088083,0,23.8341968911917,0
"Hawaii",2022-01-03,0,0,28.25,0,71.75,0
"Hawaii",2022-01-04,0,0,28.25,0,71.75,0
"Hawaii",2022-01-05,0,0,28.25,0,71.75,0
"Hawaii",2022-01-06,0,0,28.25,0,71.75,0
"Hawaii",2022-01-07,0,0,28.25,0,71.75,0
"Hawaii",2022-01-08,0,0,28.25,0,71.75,0
"Hawaii",2022-01-09,0,0,28.25,0,71.75,0
"Hawaii",2022-01-10,0,0,6.78466076696165,0,93.2153392330383,0
"Hawaii",2022-01-11,0,0,6.78466076696165,0,93.2153392330383,0
"Hawaii",2022-01-12,0,0,6.78466076696165,0,93.2153392330383,0
"Hawaii",2022-01-13,0,0,6.78466076696165,0,93.2153392330383,0
"Hawaii",2022-01-14,0,0,6.78466076696165,0,93.2153392330383,0
"Hawaii",2022-01-15,0,0,6.78466076696165,0,93.2153392330383,0
"Hawaii",2022-01-16,0,0,6.78466076696165,0,93.2153392330383,0
"Hawaii",2022-01-17,2.7681660899654,0,20.4152249134948,0.69204152249135,76.1245674740484,0
"Hawaii",2022-01-18,2.7681660899654,0,20.4152249134948,0.69204152249135,76.1245674740484,0
"Hawaii",2022-01-19,2.7681660899654,0,20.4152249134948,0.69204152249135,76.1245674740484,0
"Hawaii",2022-01-20,2.7681660899654,0,20.4152249134948,0.69204152249135,76.1245674740484,0
"Hawaii",2022-01-21,2.7681660899654,0,20.4152249134948,0.69204152249135,76.1245674740484,0
"Hawaii",2022-01-22,2.7681660899654,0,20.4152249134948,0.69204152249135,76.1245674740484,0
"Hawaii",2022-01-23,2.7681660899654,0,20.4152249134948,0.69204152249135,76.1245674740484,0
"Hawaii",2022-01-24,0.307692307692308,0,5.23076923076923,0.307692307692308,93.8461538461538,0.307692307692308
"Hawaii",2022-01-25,0.307692307692308,0,5.23076923076923,0.307692307692308,93.8461538461538,0.307692307692308
"Hawaii",2022-01-26,0.307692307692308,0,5.23076923076923,0.307692307692308,93.8461538461538,0.307692307692308
"Hawaii",2022-01-27,0.307692307692308,0,5.23076923076923,0.307692307692308,93.8461538461538,0.307692307692308
"Hawaii",2022-01-28,0.307692307692308,0,5.23076923076923,0.307692307692308,93.8461538461538,0.307692307692308
"Hawaii",2022-01-29,0.307692307692308,0,5.23076923076923,0.307692307692308,93.8461538461538,0.307692307692308
"Hawaii",2022-01-30,0.307692307692308,0,5.23076923076923,0.307692307692308,93.8461538461538,0.307692307692308
"Hawaii",2022-01-31,0,0,0.478468899521531,0,99.5215311004785,0
"Hawaii",2022-02-01,0,0,0.478468899521531,0,99.5215311004785,0
"Hawaii",2022-02-02,0,0,0.478468899521531,0,99.5215311004785,0
"Hawaii",2022-02-03,0,0,0.478468899521531,0,99.5215311004785,0
"Hawaii",2022-02-04,0,0,0.478468899521531,0,99.5215311004785,0
"Hawaii",2022-02-05,0,0,0.478468899521531,0,99.5215311004785,0
"Hawaii",2022-02-06,0,0,0.478468899521531,0,99.5215311004785,0
"Hawaii",2022-02-07,0,0,1.26582278481013,0,98.7341772151899,0
"Hawaii",2022-02-08,0,0,1.26582278481013,0,98.7341772151899,0
"Hawaii",2022-02-09,0,0,1.26582278481013,0,98.7341772151899,0
"Hawaii",2022-02-10,0,0,1.26582278481013,0,98.7341772151899,0
"Hawaii",2022-02-11,0,0,1.26582278481013,0,98.7341772151899,0
"Hawaii",2022-02-12,0,0,1.26582278481013,0,98.7341772151899,0
"Hawaii",2022-02-13,0,0,1.26582278481013,0,98.7341772151899,0
"Hawaii",2022-02-14,0,0,1.34228187919463,0,98.6577181208054,0
"Hawaii",2022-02-15,0,0,1.34228187919463,0,98.6577181208054,0
"Hawaii",2022-02-16,0,0,1.34228187919463,0,98.6577181208054,0
"Hawaii",2022-02-17,0,0,1.34228187919463,0,98.6577181208054,0
"Hawaii",2022-02-18,0,0,1.34228187919463,0,98.6577181208054,0
"Hawaii",2022-02-19,0,0,1.34228187919463,0,98.6577181208054,0
"Hawaii",2022-02-20,0,0,1.34228187919463,0,98.6577181208054,0
"Hawaii",2022-02-21,3.4965034965035,0,18.4149184149184,0.466200466200466,76.2237762237762,1.3986013986014
"Hawaii",2022-02-22,3.4965034965035,0,18.4149184149184,0.466200466200466,76.2237762237762,1.3986013986014
"Hawaii",2022-02-23,3.4965034965035,0,18.4149184149184,0.466200466200466,76.2237762237762,1.3986013986014
"Hawaii",2022-02-24,3.4965034965035,0,18.4149184149184,0.466200466200466,76.2237762237762,1.3986013986014
"Hawaii",2022-02-25,3.4965034965035,0,18.4149184149184,0.466200466200466,76.2237762237762,1.3986013986014
"Hawaii",2022-02-26,3.4965034965035,0,18.4149184149184,0.466200466200466,76.2237762237762,1.3986013986014
"Hawaii",2022-02-27,3.4965034965035,0,18.4149184149184,0.466200466200466,76.2237762237762,1.3986013986014
"Hawaii",2022-02-28,3.49206349206349,0,34.6031746031746,0.317460317460317,60.6349206349206,0.952380952380952
"Hawaii",2022-03-01,3.49206349206349,0,34.6031746031746,0.317460317460317,60.6349206349206,0.952380952380952
"Hawaii",2022-03-02,3.49206349206349,0,34.6031746031746,0.317460317460317,60.6349206349206,0.952380952380952
"Hawaii",2022-03-03,3.49206349206349,0,34.6031746031746,0.317460317460317,60.6349206349206,0.952380952380952
